Domain_Code,Domain,Area_Code_M49,Area,Element_Code,Element,Item_Code_CPC,Item,Year_Code,Year,Unit,Value,Flag,Flag_Description,Note,Value_winsor,YoY_Return,Log_Return,Value_lag1,Value_lag2,Value_lag3,Vol_3y,Vol_5y
QCL,Crops and livestock products,392,Japan,5510,Production,1243.0,"Broad beans and horse beans, green",2017,2017,t,15500.0,A,Official figure,No additional notes,15500.0,0.8999987741943394,0.6418532410113127,8157.9,1900.0,14700.0,2.089939511599333,1.6575123186407115
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1243.0,"Broad beans and horse beans, green",2018,2018,ha,1810.0,A,Official figure,No additional notes,1810.0,-0.8832258064516129,-2.147513178647466,15500.0,8157.9,1900.0,2.0958492919328187,1.71885820583452
QCL,Crops and livestock products,392,Japan,5412,Yield,1243.0,"Broad beans and horse beans, green",2018,2018,kg/ha,8011.0,A,Official figure,No additional notes,8011.0,3.425966850828729,1.4874887519552453,1810.0,15500.0,8157.9,2.165238477502912,2.1244081054668444
QCL,Crops and livestock products,392,Japan,5510,Production,1243.0,"Broad beans and horse beans, green",2018,2018,t,14500.0,A,Official figure,No additional notes,14500.0,0.8100112345524904,0.5933330521935489,8011.0,1810.0,15500.0,2.1709988799672506,1.8331587147411568
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1243.0,"Broad beans and horse beans, green",2019,2019,ha,1790.0,A,Official figure,No additional notes,1790.0,-0.876551724137931,-2.091933029573865,14500.0,8011.0,1810.0,2.167924679191558,1.7657895702129986
QCL,Crops and livestock products,392,Japan,5412,Yield,1243.0,"Broad beans and horse beans, green",2019,2019,kg/ha,7877.1,A,Official figure,No additional notes,7877.1,3.400614525139665,1.4817441959764641,1790.0,14500.0,8011.0,2.154447769413586,2.1563038900627522
QCL,Crops and livestock products,392,Japan,5510,Production,1243.0,"Broad beans and horse beans, green",2019,2019,t,14100.0,A,Official figure,No additional notes,14100.0,0.7899988574475376,0.5822149815549948,7877.1,1790.0,14500.0,2.1558778617747127,1.8674425898031666
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1243.0,"Broad beans and horse beans, green",2020,2020,ha,1770.0,A,Official figure,No additional notes,1770.0,-0.874468085106383,-2.0751952507983846,14100.0,7877.1,1790.0,2.154920558925648,1.7511029823314197
QCL,Crops and livestock products,392,Japan,5412,Yield,1243.0,"Broad beans and horse beans, green",2020,2020,kg/ha,8644.1,A,Official figure,No additional notes,8644.1,3.883672316384181,1.5858974607101708,1770.0,14100.0,7877.1,2.414579527015024,2.280761224839734
QCL,Crops and livestock products,392,Japan,5510,Production,1243.0,"Broad beans and horse beans, green",2020,2020,t,15300.0,A,Official figure,No additional notes,15300.0,0.7699934059069191,0.5709758211024812,8644.1,1770.0,14100.0,2.416579884646665,1.9953191939663644
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1243.0,"Broad beans and horse beans, green",2021,2021,ha,1690.0,A,Official figure,No additional notes,1690.0,-0.8895424836601307,-2.2031242994634073,15300.0,8644.1,1770.0,2.4232428428889117,1.9460156882056872
QCL,Crops and livestock products,392,Japan,5412,Yield,1243.0,"Broad beans and horse beans, green",2021,2021,kg/ha,8224.9,A,Official figure,No additional notes,8224.9,3.86680473372781,1.5824376095878323,1690.0,15300.0,8644.1,2.4140953661511553,2.4007295545034077
QCL,Crops and livestock products,392,Japan,5510,Production,1243.0,"Broad beans and horse beans, green",2021,2021,t,13900.0,A,Official figure,No additional notes,13900.0,0.6899901518559497,0.5247227016138315,8224.9,1690.0,15300.0,2.4224613201799547,2.1241360543104464
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1243.0,"Broad beans and horse beans, green",2022,2022,ha,1580.0,A,Official figure,No additional notes,1580.0,-0.8863309352517985,-2.17446399309777,13900.0,8224.9,1690.0,2.4210616729367738,1.941405687519902
QCL,Crops and livestock products,392,Japan,5412,Yield,1243.0,"Broad beans and horse beans, green",2022,2022,kg/ha,8354.4,A,Official figure,No additional notes,8354.4,4.28759493670886,1.6653634991443262,1580.0,13900.0,8224.9,2.6519507689686646,2.519713234069387
QCL,Crops and livestock products,392,Japan,5510,Production,1243.0,"Broad beans and horse beans, green",2022,2022,t,13200.0,A,Official figure,No additional notes,13200.0,0.5800057454754382,0.4574284834091234,8354.4,1580.0,13900.0,2.6666417644902145,2.2557712238552305
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1243.0,"Broad beans and horse beans, green",2023,2023,ha,1548.0,I,Imputed value,No additional notes,1548.0,-0.8827272727272727,-2.1432530544247896,13200.0,8354.4,1580.0,2.665146563914757,2.1148379068376033
QCL,Crops and livestock products,392,Japan,5412,Yield,1243.0,"Broad beans and horse beans, green",2023,2023,kg/ha,8228.3,E,Estimated value,No additional notes,8228.3,4.315439276485788,1.670615656823832,1548.0,13200.0,8354.4,2.6806089799550663,2.641697278266244
QCL,Crops and livestock products,392,Japan,5510,Production,1243.0,"Broad beans and horse beans, green",2023,2023,t,12740.11,I,Imputed value,No additional notes,12740.11,0.5483283302747837,0.4371758523382953,8228.3,1548.0,13200.0,2.685143711030005,2.3855332204840987
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1212.0,Cabbages,2001,2001,ha,57800.0,A,Official figure,No additional notes,57800.0,-0.9767404426559356,-3.761039162852398,2485000.0,41694.6,59600.0,34.203109174447846,34.203109174447846
QCL,Crops and livestock products,392,Japan,5412,Yield,1212.0,Cabbages,2001,2001,kg/ha,42785.5,A,Official figure,No additional notes,42785.5,-0.2597664359861591,-0.3007895155379282,57800.0,2485000.0,41694.6,34.1915794012331,29.55800662545936
QCL,Crops and livestock products,392,Japan,5510,Production,1212.0,Cabbages,2001,2001,t,2473000.0,A,Official figure,No additional notes,2473000.0,56.79995559243201,4.056988007381013,42785.5,57800.0,2485000.0,33.15235671466293,31.891818282604447
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1212.0,Cabbages,2002,2002,ha,56300.0,A,Official figure,No additional notes,56300.0,-0.9772341285887586,-3.7824927323757707,2473000.0,42785.5,57800.0,33.15250189128292,32.01542902264788
QCL,Crops and livestock products,392,Japan,5412,Yield,1212.0,Cabbages,2002,2002,kg/ha,42575.5,A,Official figure,No additional notes,42575.5,-0.24377442273534633,-0.27941556468464307,56300.0,2473000.0,42785.5,33.14797316388601,25.679031853561263
QCL,Crops and livestock products,392,Japan,5510,Production,1212.0,Cabbages,2002,2002,t,2397000.0,A,Official figure,No additional notes,2397000.0,55.299984733003726,4.030694263973383,42575.5,56300.0,2473000.0,32.28201900719769,30.976140858185147
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1212.0,Cabbages,2003,2003,ha,55100.0,A,Official figure,No additional notes,55100.0,-0.9770129328327075,-3.772823518275514,2397000.0,42575.5,56300.0,32.28195390137756,31.10709678094318
QCL,Crops and livestock products,392,Japan,5412,Yield,1212.0,Cabbages,2003,2003,kg/ha,42477.3,A,Official figure,No additional notes,42477.3,-0.229087114337568,-0.26017990056719853,55100.0,2397000.0,42575.5,32.277798560666334,25.005007263603964
QCL,Crops and livestock products,392,Japan,5510,Production,1212.0,Cabbages,2003,2003,t,2340500.0,A,Official figure,No additional notes,2340500.0,54.10001812732918,4.009150045148455,42477.3,55100.0,2397000.0,31.585045036620595,30.229624088350416
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1212.0,Cabbages,2004,2004,ha,53500.0,A,Official figure,No additional notes,53500.0,-0.9771416364024781,-3.778438206838164,2340500.0,42477.3,55100.0,31.585082949518284,30.36352803263883
QCL,Crops and livestock products,392,Japan,5412,Yield,1212.0,Cabbages,2004,2004,kg/ha,40486.0,A,Official figure,No additional notes,40486.0,-0.24325233644859812,-0.27872541856257527,53500.0,2340500.0,42477.3,31.589088743434573,24.468358931982436
QCL,Crops and livestock products,392,Japan,5510,Production,1212.0,Cabbages,2004,2004,t,2166000.0,A,Official figure,No additional notes,2166000.0,52.49997530010374,3.9796811922215505,40486.0,53500.0,2340500.0,30.665367791877006,29.465232805750965
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1212.0,Cabbages,2005,2005,ha,53300.0,A,Official figure,No additional notes,53300.0,-0.9753924284395199,-3.704701096389139,2166000.0,40486.0,53500.0,30.66485242189176,29.601423305322534
QCL,Crops and livestock products,392,Japan,5412,Yield,1212.0,Cabbages,2005,2005,kg/ha,42932.5,A,Official figure,No additional notes,42932.5,-0.19451219512195117,-0.21630721629591873,53300.0,2166000.0,40486.0,30.651084102704015,23.74897192249646
QCL,Crops and livestock products,392,Japan,5510,Production,1212.0,Cabbages,2005,2005,t,2288300.0,A,Official figure,No additional notes,2288300.0,52.29994759215047,3.9759353479095982,42932.5,53300.0,2166000.0,30.53560745699416,28.96038521735406
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1212.0,Cabbages,2006,2006,ha,33000.0,A,Official figure,No additional notes,33000.0,-0.9855788139667002,-4.239056901319001,2288300.0,42932.5,53300.0,30.538613314758365,29.09603205524876
QCL,Crops and livestock products,392,Japan,5412,Yield,1212.0,Cabbages,2006,2006,kg/ha,70130.3,A,Official figure,No additional notes,70130.3,1.1251606060606063,0.7538473788430453,33000.0,2288300.0,42932.5,30.17355732079536,23.52018394322692
QCL,Crops and livestock products,392,Japan,5510,Production,1212.0,Cabbages,2006,2006,t,2314300.0,A,Official figure,No additional notes,2314300.0,32.00000142591718,3.496507604676091,70130.3,33000.0,2288300.0,18.46510005529601,24.197702184777462
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1212.0,Cabbages,2007,2007,ha,32700.0,A,Official figure,No additional notes,32700.0,-0.985870457589768,-4.25948746708241,2314300.0,70130.3,33000.0,18.46519244289244,24.339223573786327
QCL,Crops and livestock products,392,Japan,5412,Yield,1212.0,Cabbages,2007,2007,kg/ha,69617.7,A,Official figure,No additional notes,69617.7,1.1289816513761468,0.7556437674505995,32700.0,2314300.0,70130.3,18.464200520999345,14.318253312449325
QCL,Crops and livestock products,392,Japan,5510,Production,1212.0,Cabbages,2007,2007,t,2276500.0,A,Official figure,No additional notes,2276500.0,31.700017380637398,3.4873756094210298,69617.7,32700.0,2314300.0,18.291291592703033,17.235341328543285
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1212.0,Cabbages,2008,2008,ha,33000.0,A,Official figure,No additional notes,33000.0,-0.9855040632549967,-4.233886893308358,2276500.0,69617.7,32700.0,18.291175410819903,17.620249174522723
QCL,Crops and livestock products,392,Japan,5412,Yield,1212.0,Cabbages,2008,2008,kg/ha,70012.1,A,Official figure,No additional notes,70012.1,1.121578787878788,0.7521605227876614,33000.0,2276500.0,69617.7,18.29309531386,14.184788600546304
QCL,Crops and livestock products,392,Japan,5510,Production,1212.0,Cabbages,2008,2008,t,2310400.0,A,Official figure,No additional notes,2310400.0,32.00000999827172,3.4965078644443652,70012.1,33000.0,2276500.0,18.466011345440783,17.235886089573327
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1212.0,Cabbages,2009,2009,ha,33200.0,A,Official figure,No additional notes,33200.0,-0.9856301939058172,-4.242626072776065,2310400.0,70012.1,33000.0,18.46605129508237,17.621407450065455
QCL,Crops and livestock products,392,Japan,5412,Yield,1212.0,Cabbages,2009,2009,kg/ha,69551.2,A,Official figure,No additional notes,69551.2,1.0949156626506023,0.7395132960724274,33200.0,2310400.0,70012.1,18.47298020462441,14.32172584357305
QCL,Crops and livestock products,392,Japan,5510,Production,1212.0,Cabbages,2009,2009,t,2309100.0,A,Official figure,No additional notes,2309100.0,32.200002300463545,3.502549945213511,69551.2,33200.0,2310400.0,18.588263724988884,17.37835660270918
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1212.0,Cabbages,2010,2010,ha,33300.0,A,Official figure,No additional notes,33300.0,-0.9855787969338703,-4.23905572022198,2309100.0,69551.2,33200.0,18.588247473041267,17.762346297291554
QCL,Crops and livestock products,392,Japan,5412,Yield,1212.0,Cabbages,2010,2010,kg/ha,67528.5,A,Official figure,No additional notes,67528.5,1.0278828828828828,0.7069923340035879,33300.0,2309100.0,69551.2,18.605724252193372,14.419719700904956
QCL,Crops and livestock products,392,Japan,5510,Production,1212.0,Cabbages,2010,2010,t,2248700.0,A,Official figure,No additional notes,2248700.0,32.300014068134196,3.505557819452801,67528.5,33300.0,2309100.0,18.66338174600523,17.47647313550984
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1212.0,Cabbages,2011,2011,ha,33700.0,A,Official figure,No additional notes,33700.0,-0.9850135633921822,-4.2006097130844715,2248700.0,67528.5,33300.0,18.663203571924033,17.85513207460393
QCL,Crops and livestock products,392,Japan,5412,Yield,1212.0,Cabbages,2011,2011,kg/ha,67430.3,A,Official figure,No additional notes,67430.3,1.000899109792285,0.6935966344365603,33700.0,2248700.0,67528.5,18.67025937488323,14.473080174855756
QCL,Crops and livestock products,392,Japan,5510,Production,1212.0,Cabbages,2011,2011,t,2272400.0,A,Official figure,No additional notes,2272400.0,32.69998353855759,3.5174973488880954,67430.3,33700.0,2248700.0,18.90085903041565,17.62989378690115
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1212.0,Cabbages,2012,2012,ha,34100.0,A,Official figure,No additional notes,34100.0,-0.9849938391128322,-4.199294436393499,2272400.0,67430.3,33700.0,18.90085282626452,17.996743723288787
QCL,Crops and livestock products,392,Japan,5412,Yield,1212.0,Cabbages,2012,2012,kg/ha,42316.7,A,Official figure,No additional notes,42316.7,0.24095894428152476,0.21588442290449378,34100.0,2272400.0,67430.3,19.10396528984274,14.729643681618025
QCL,Crops and livestock products,392,Japan,5510,Production,1212.0,Cabbages,2012,2012,t,1443000.0,A,Official figure,No additional notes,1443000.0,33.10001252460613,3.529297751579906,42316.7,34100.0,2272400.0,19.334804633253633,17.987690705689445
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1212.0,Cabbages,2013,2013,ha,34300.0,A,Official figure,No additional notes,34300.0,-0.9762300762300762,-3.739334204601975,1443000.0,42316.7,34100.0,19.33213758269435,18.341473934920327
QCL,Crops and livestock products,392,Japan,5412,Yield,1212.0,Cabbages,2013,2013,kg/ha,41982.5,A,Official figure,No additional notes,41982.5,0.22397959183673466,0.20210751061513163,34300.0,1443000.0,42316.7,19.336771336992904,14.982349459683826
QCL,Crops and livestock products,392,Japan,5510,Production,1212.0,Cabbages,2013,2013,t,1440000.0,A,Official figure,No additional notes,1440000.0,33.300005954862144,3.5351455277830204,41982.5,34300.0,1443000.0,19.452182309765043,18.284539995698875
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1212.0,Cabbages,2014,2014,ha,34700.0,A,Official figure,No additional notes,34700.0,-0.9759027777777778,-3.7256587056172332,1440000.0,41982.5,34300.0,19.452082823855154,18.506531102809742
QCL,Crops and livestock products,392,Japan,5412,Yield,1212.0,Cabbages,2014,2014,kg/ha,42651.3,A,Official figure,No additional notes,42651.3,0.2291440922190202,0.20631806717685533,34700.0,1440000.0,41982.5,19.45067248942468,15.071809799730843
QCL,Crops and livestock products,392,Japan,5510,Production,1212.0,Cabbages,2014,2014,t,1480000.0,A,Official figure,No additional notes,1480000.0,33.69999742094613,3.546739612628492,42651.3,34700.0,1440000.0,19.68149814378939,18.451226336071162
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1212.0,Cabbages,2015,2015,ha,34700.0,A,Official figure,No additional notes,34700.0,-0.976554054054054,-3.7530576798053468,1480000.0,42651.3,34700.0,19.68169603451993,18.67036090806817
QCL,Crops and livestock products,392,Japan,5412,Yield,1212.0,Cabbages,2015,2015,kg/ha,42334.3,A,Official figure,No additional notes,42334.3,0.22000864553314137,0.19885794522263095,34700.0,1480000.0,42651.3,19.68419261274623,15.250994793833861
QCL,Crops and livestock products,392,Japan,5510,Production,1212.0,Cabbages,2015,2015,t,1469000.0,A,Official figure,No additional notes,1469000.0,33.69999503948335,3.546739543998433,42334.3,34700.0,1480000.0,19.684191238443276,18.5610167502123
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1212.0,Cabbages,2016,2016,ha,34600.0,A,Official figure,No additional notes,34600.0,-0.9764465622872702,-3.7484834941101974,1469000.0,42334.3,34700.0,19.684158589097382,18.78100110940439
QCL,Crops and livestock products,392,Japan,5412,Yield,1212.0,Cabbages,2016,2016,kg/ha,41791.9,A,Official figure,No additional notes,41791.9,0.20785838150289027,0.18884885878497437,34600.0,1469000.0,42334.3,19.687480786351387,15.253229481112628
QCL,Crops and livestock products,392,Japan,5510,Production,1212.0,Cabbages,2016,2016,t,1446000.0,A,Official figure,No additional notes,1446000.0,33.60000622130126,3.543853861870057,41791.9,34600.0,1469000.0,19.629778410409024,18.53742619713264
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1212.0,Cabbages,2017,2017,ha,34800.0,A,Official figure,No additional notes,34800.0,-0.9759336099585062,-3.7269390159382803,1446000.0,41791.9,34600.0,19.62962266596454,18.75563252352533
